BRTH_YR,GNDR,ETHCTY,NAME,CNT
2011,MALE,HISPANIC,ELIAN,17
2011,MALE,HISPANIC,ELIAS,66
2011,MALE,HISPANIC,ELIJAH,110
2011,MALE,HISPANIC,ELVIS,10
2011,MALE,HISPANIC,EMANUEL,26
2011,MALE,HISPANIC,EMILIANO,13
2011,MALE,HISPANIC,EMILIO,21
2011,MALE,HISPANIC,EMMANUEL,57
2011,MALE,HISPANIC,ENRIQUE,14
2011,MALE,HISPANIC,ERIC,60
2011,MALE,HISPANIC,ERICK,60
2011,MALE,HISPANIC,ERIK,18
2011,MALE,HISPANIC,ESTEBAN,13
2011,MALE,HISPANIC,ETHAN,251
2011,MALE,HISPANIC,EVAN,81
2011,MALE,HISPANIC,EZEKIEL,11
2011,MALE,HISPANIC,EZEQUIEL,11
2011,MALE,HISPANIC,FELIX,12
2011,MALE,HISPANIC,FERNANDO,28
2011,MALE,HISPANIC,FRANCISCO,32
2011,MALE,HISPANIC,FRANK,17
2011,MALE,HISPANIC,FRANKLIN,14
2011,MALE,HISPANIC,FREDDY,13
2011,MALE,HISPANIC,GABRIEL,158
2011,MALE,HISPANIC,GAEL,18
2011,MALE,HISPANIC,GAVIN,19
2011,MALE,HISPANIC,GEORGE,30
2011,MALE,HISPANIC,GERARDO,12
2011,MALE,HISPANIC,GIOVANI,10
2011,MALE,HISPANIC,GIOVANNI,68
2011,MALE,HISPANIC,GIOVANNY,13
2011,MALE,HISPANIC,GREGORY,16
2011,MALE,HISPANIC,GUSTAVO,15
2011,MALE,HISPANIC,HECTOR,31
2011,MALE,HISPANIC,HENRY,43
2011,MALE,HISPANIC,HUNTER,15
2011,MALE,HISPANIC,IAN,72
2011,MALE,HISPANIC,IKER,13
2011,MALE,HISPANIC,ISAAC,73
2011,MALE,HISPANIC,ISAIAH,70
2011,MALE,HISPANIC,ISMAEL,17
2011,MALE,HISPANIC,ISRAEL,22
2011,MALE,HISPANIC,IVAN,42
2011,MALE,HISPANIC,JACE,37
2011,MALE,HISPANIC,JACK,21
2011,MALE,HISPANIC,JACOB,303
2011,MALE,HISPANIC,JADEN,73
2011,MALE,HISPANIC,JADIEL,51
2011,MALE,HISPANIC,JAIDEN,42
2011,MALE,HISPANIC,JAIME,11
2011,MALE,HISPANIC,JAKE,27
2011,MALE,HISPANIC,JAMES,70
2011,MALE,HISPANIC,JANIEL,10
2011,MALE,HISPANIC,JANUEL,11
2011,MALE,HISPANIC,JARED,17
2011,MALE,HISPANIC,JARIEL,25
2011,MALE,HISPANIC,JASON,92
2011,MALE,HISPANIC,JAVIER,38
2011,MALE,HISPANIC,JAY,18
2011,MALE,HISPANIC,JAYCE,12
2011,MALE,HISPANIC,JAYDEN,426
2011,MALE,HISPANIC,JAYSON,24
2011,MALE,HISPANIC,JEAN,38
2011,MALE,HISPANIC,JEANCARLOS,10
2011,MALE,HISPANIC,JEFFERSON,14
2011,MALE,HISPANIC,JEFFREY,19
2011,MALE,HISPANIC,JENCARLOS,11
2011,MALE,HISPANIC,JEREMIAH,120
2011,MALE,HISPANIC,JEREMIAS,14
2011,MALE,HISPANIC,JEREMY,118
2011,MALE,HISPANIC,JERRY,11
2011,MALE,HISPANIC,JESSE,10
2011,MALE,HISPANIC,JESUS,70
2011,MALE,HISPANIC,JIMMY,14
2011,MALE,HISPANIC,JOAQUIN,23
2011,MALE,HISPANIC,JOEL,82
2011,MALE,HISPANIC,JOHAN,28
2011,MALE,HISPANIC,JOHANN,12
2011,MALE,HISPANIC,JOHN,96
2011,MALE,HISPANIC,JOHNATHAN,16
2011,MALE,HISPANIC,JOHNNY,18
2011,MALE,HISPANIC,JONAH,15
2011,MALE,HISPANIC,JONATHAN,183
2011,MALE,HISPANIC,JORDAN,72
2011,MALE,HISPANIC,JORGE,39
2011,MALE,HISPANIC,JOSE,144
2011,MALE,HISPANIC,JOSEPH,140
2011,MALE,HISPANIC,JOSHUA,190
2011,MALE,HISPANIC,JOSIAH,50
2011,MALE,HISPANIC,JOSUE,35
2011,MALE,HISPANIC,JUAN,99
2011,MALE,HISPANIC,JULIAN,99
2011,MALE,HISPANIC,JULIEN,14
2011,MALE,HISPANIC,JULIO,27
2011,MALE,HISPANIC,JULIUS,26
2011,MALE,HISPANIC,JUNIOR,18
2011,MALE,HISPANIC,JUSTIN,310
2011,MALE,HISPANIC,KADEN,13
2011,MALE,HISPANIC,KAYDEN,25
2011,MALE,HISPANIC,KELVIN,22
2011,MALE,HISPANIC,KENNETH,33
2011,MALE,HISPANIC,KENNY,20
2011,MALE,HISPANIC,KEVIN,183
2011,MALE,HISPANIC,LANDON,19
2011,MALE,HISPANIC,LARRY,10
2011,MALE,HISPANIC,LEANDRO,16
2011,MALE,HISPANIC,LEO,11
2011,MALE,HISPANIC,LEONARDO,55
2011,MALE,HISPANIC,LEONEL,12
2011,MALE,HISPANIC,LIAM,103
2011,MALE,HISPANIC,LOGAN,45
2011,MALE,HISPANIC,LORENZO,14
2011,MALE,HISPANIC,LOUIS,14
2011,MALE,HISPANIC,LUCAS,122
2011,MALE,HISPANIC,LUIS,131
2011,MALE,HISPANIC,LUKAS,11
2011,MALE,HISPANIC,LUKE,17
2011,MALE,HISPANIC,MANUEL,31
2011,MALE,HISPANIC,MARCO,22
2011,MALE,HISPANIC,MARCOS,29
2011,MALE,HISPANIC,MARCUS,33
2011,MALE,HISPANIC,MARIO,23
2011,MALE,HISPANIC,MARK,19
2011,MALE,HISPANIC,MARLON,10
2011,MALE,HISPANIC,MARTIN,16
2011,MALE,HISPANIC,MARVIN,16
2011,MALE,HISPANIC,MASON,173
2011,MALE,HISPANIC,MATEO,44
2011,MALE,HISPANIC,MATHEW,19
2011,MALE,HISPANIC,MATIAS,20
2011,MALE,HISPANIC,MATTHEW,276
2011,MALE,HISPANIC,MAURICIO,12
2011,MALE,HISPANIC,MAX,33
2011,MALE,HISPANIC,MAXIMILIANO,13
2011,MALE,HISPANIC,MAXIMO,12
2011,MALE,HISPANIC,MAXIMUS,15
2011,MALE,HISPANIC,MELVIN,12
2011,MALE,HISPANIC,MICHAEL,174
2011,MALE,HISPANIC,MIGUEL,101
2011,MALE,HISPANIC,MIKE,17
2011,MALE,HISPANIC,MOISES,18
2011,MALE,HISPANIC,NATHAN,47
2011,MALE,HISPANIC,NATHANIEL,63
2011,MALE,HISPANIC,NELSON,16
2011,MALE,HISPANIC,NICHOLAS,103
2011,MALE,HISPANIC,NICOLAS,53
2011,MALE,HISPANIC,NOAH,157
2011,MALE,HISPANIC,NOEL,24
2011,MALE,HISPANIC,OLIVER,42
2011,MALE,HISPANIC,OMAR,39
2011,MALE,HISPANIC,OSCAR,27
2011,MALE,HISPANIC,OWEN,12
2011,MALE,HISPANIC,PABLO,25
2011,MALE,HISPANIC,PATRICK,12
2011,MALE,HISPANIC,PAUL,16
2011,MALE,HISPANIC,PEDRO,29
2011,MALE,HISPANIC,PETER,15
2011,MALE,HISPANIC,PRESTON,14
2011,MALE,HISPANIC,PRINCE,14
2011,MALE,HISPANIC,RAFAEL,31
2011,MALE,HISPANIC,RANDY,48
2011,MALE,HISPANIC,RAYMOND,24
2011,MALE,HISPANIC,RICARDO,25
2011,MALE,HISPANIC,RICHARD,38
2011,MALE,HISPANIC,RILEY,18
2011,MALE,HISPANIC,ROBERT,35
2011,MALE,HISPANIC,ROBERTO,11
2011,MALE,HISPANIC,RODRIGO,15
2011,MALE,HISPANIC,ROGER,11
2011,MALE,HISPANIC,ROMEO,14
2011,MALE,HISPANIC,ROYCE,11
2011,MALE,HISPANIC,RUBEN,19
2011,MALE,HISPANIC,RYAN,122
2011,MALE,HISPANIC,SAMUEL,74
2011,MALE,HISPANIC,SANTIAGO,50
2011,MALE,HISPANIC,SEAN,30
2011,MALE,HISPANIC,SEBASTIAN,183
2011,MALE,HISPANIC,SERGIO,13
2011,MALE,HISPANIC,SHANE,10
2011,MALE,HISPANIC,SHAWN,15
2011,MALE,HISPANIC,STEPHEN,10
2011,MALE,HISPANIC,STEVE,10
2011,MALE,HISPANIC,STEVEN,104
2011,MALE,HISPANIC,TAYLOR,10
2011,MALE,HISPANIC,THOMAS,26
2011,MALE,HISPANIC,TIMOTHY,16
2011,MALE,HISPANIC,TOMAS,10
2011,MALE,HISPANIC,TRAVIS,13
2011,MALE,HISPANIC,TRISTAN,34
2011,MALE,HISPANIC,TYLER,48
2011,MALE,HISPANIC,URIEL,21
2011,MALE,HISPANIC,VICTOR,48
2011,MALE,HISPANIC,VINCENT,17
2011,MALE,HISPANIC,WILLIAM,98
2011,MALE,HISPANIC,WILSON,11
2011,MALE,HISPANIC,XAVIER,92
2011,MALE,HISPANIC,YADIEL,25
2011,MALE,HISPANIC,YAHIR,16
2011,MALE,HISPANIC,YAIR,10
2011,MALE,HISPANIC,YANDEL,12
2011,MALE,HISPANIC,YANIEL,10
2011,MALE,HISPANIC,YARIEL,12
2011,MALE,HISPANIC,YERIK,13
2011,MALE,HISPANIC,ZACHARY,16
2011,MALE,HISPANIC,ZION,13
2011,MALE,WHITE NON HISPANIC,AARON,67
2011,MALE,WHITE NON HISPANIC,ABRAHAM,172
2011,MALE,WHITE NON HISPANIC,ADAM,129
2011,MALE,WHITE NON HISPANIC,ADRIAN,35
2011,MALE,WHITE NON HISPANIC,AHARON,19
2011,MALE,WHITE NON HISPANIC,AHMED,26
2011,MALE,WHITE NON HISPANIC,AHRON,17
2011,MALE,WHITE NON HISPANIC,AIDAN,58
2011,MALE,WHITE NON HISPANIC,AIDEN,78
2011,MALE,WHITE NON HISPANIC,AKIVA,20
2011,MALE,WHITE NON HISPANIC,ALAN,21
2011,MALE,WHITE NON HISPANIC,ALBERT,15
2011,MALE,WHITE NON HISPANIC,ALEC,11
2011,MALE,WHITE NON HISPANIC,ALEX,34
2011,MALE,WHITE NON HISPANIC,ALEXANDER,197
2011,MALE,WHITE NON HISPANIC,ALI,33
2011,MALE,WHITE NON HISPANIC,ALLEN,11
2011,MALE,WHITE NON HISPANIC,AMIR,15
2011,MALE,WHITE NON HISPANIC,AMROM,13
2011,MALE,WHITE NON HISPANIC,ANDREW,133
2011,MALE,WHITE NON HISPANIC,ANGELO,16
2011,MALE,WHITE NON HISPANIC,ANTHONY,135
2011,MALE,WHITE NON HISPANIC,ANTONIO,28
2011,MALE,WHITE NON HISPANIC,ARI,30
2011,MALE,WHITE NON HISPANIC,ARIEL,30
2011,MALE,WHITE NON HISPANIC,ARON,60
2011,MALE,WHITE NON HISPANIC,ARTHUR,29
2011,MALE,WHITE NON HISPANIC,ARYEH,24
2011,MALE,WHITE NON HISPANIC,ASHER,55
2011,MALE,WHITE NON HISPANIC,ASHTON,10
2011,MALE,WHITE NON HISPANIC,AUGUST,16
2011,MALE,WHITE NON HISPANIC,AUGUSTUS,10
2011,MALE,WHITE NON HISPANIC,AUSTIN,26
2011,MALE,WHITE NON HISPANIC,AVI,12
2011,MALE,WHITE NON HISPANIC,AVRAHAM,38
2011,MALE,WHITE NON HISPANIC,AVROHOM,27
2011,MALE,WHITE NON HISPANIC,AVRUM,11
2011,MALE,WHITE NON HISPANIC,AYDEN,10
2011,MALE,WHITE NON HISPANIC,BARUCH,21
2011,MALE,WHITE NON HISPANIC,BECKETT,12
2011,MALE,WHITE NON HISPANIC,BEN,22
2011,MALE,WHITE NON HISPANIC,BENJAMIN,230
2011,MALE,WHITE NON HISPANIC,BENNETT,10
2011,MALE,WHITE NON HISPANIC,BENZION,13
2011,MALE,WHITE NON HISPANIC,BERISH,10
2011,MALE,WHITE NON HISPANIC,BINYOMIN,14
2011,MALE,WHITE NON HISPANIC,BLAKE,14
2011,MALE,WHITE NON HISPANIC,BORUCH,16
2011,MALE,WHITE NON HISPANIC,BRADY,13
2011,MALE,WHITE NON HISPANIC,BRANDON,44
2011,MALE,WHITE NON HISPANIC,BRAYDEN,15
2011,MALE,WHITE NON HISPANIC,BRENDAN,23
2011,MALE,WHITE NON HISPANIC,BRIAN,30
2011,MALE,WHITE NON HISPANIC,BRODY,19
2011,MALE,WHITE NON HISPANIC,BRYAN,14
2011,MALE,WHITE NON HISPANIC,BRYCE,10
2011,MALE,WHITE NON HISPANIC,CADEN,10
2011,MALE,WHITE NON HISPANIC,CALEB,31
2011,MALE,WHITE NON HISPANIC,CALVIN,10
2011,MALE,WHITE NON HISPANIC,CAMERON,27
2011,MALE,WHITE NON HISPANIC,CARMINE,11
2011,MALE,WHITE NON HISPANIC,CARTER,19
2011,MALE,WHITE NON HISPANIC,CHAIM,147
2011,MALE,WHITE NON HISPANIC,CHARLES,129
2011,MALE,WHITE NON HISPANIC,CHARLIE,20
2011,MALE,WHITE NON HISPANIC,CHASE,25
2011,MALE,WHITE NON HISPANIC,CHESKEL,14
2011,MALE,WHITE NON HISPANIC,CHRISTIAN,76
2011,MALE,WHITE NON HISPANIC,CHRISTOPHER,92
2011,MALE,WHITE NON HISPANIC,COLE,37
2011,MALE,WHITE NON HISPANIC,COLIN,32
2011,MALE,WHITE NON HISPANIC,CONNOR,53
2011,MALE,WHITE NON HISPANIC,CONOR,13
2011,MALE,WHITE NON HISPANIC,COOPER,30
2011,MALE,WHITE NON HISPANIC,DANIEL,210
2011,MALE,WHITE NON HISPANIC,DASHIELL,12
2011,MALE,WHITE NON HISPANIC,DAVID,258
2011,MALE,WHITE NON HISPANIC,DEAN,24
2011,MALE,WHITE NON HISPANIC,DECLAN,32
2011,MALE,WHITE NON HISPANIC,DENNIS,11
2011,MALE,WHITE NON HISPANIC,DEREK,10
2011,MALE,WHITE NON HISPANIC,DEVIN,18
2011,MALE,WHITE NON HISPANIC,DOMINIC,15
2011,MALE,WHITE NON HISPANIC,DOMINICK,21
2011,MALE,WHITE NON HISPANIC,DOV,46
2011,MALE,WHITE NON HISPANIC,DOVID,40
2011,MALE,WHITE NON HISPANIC,DYLAN,127
2011,MALE,WHITE NON HISPANIC,EDWARD,41
2011,MALE,WHITE NON HISPANIC,EFRAIM,25
2011,MALE,WHITE NON HISPANIC,EITAN,14
2011,MALE,WHITE NON HISPANIC,ELI,97
2011,MALE,WHITE NON HISPANIC,ELIAS,21
2011,MALE,WHITE NON HISPANIC,ELIEZER,38
2011,MALE,WHITE NON HISPANIC,ELIJAH,35
2011,MALE,WHITE NON HISPANIC,ELIMELECH,16
2011,MALE,WHITE NON HISPANIC,ELIYAHU,36
2011,MALE,WHITE NON HISPANIC,ELLIOT,33
2011,MALE,WHITE NON HISPANIC,ELLIOTT,12
2011,MALE,WHITE NON HISPANIC,ELLIS,10
2011,MALE,WHITE NON HISPANIC,ERIC,27
2011,MALE,WHITE NON HISPANIC,ETHAN,118
2011,MALE,WHITE NON HISPANIC,EVAN,60
2011,MALE,WHITE NON HISPANIC,EZRA,33
2011,MALE,WHITE NON HISPANIC,FELIX,23
2011,MALE,WHITE NON HISPANIC,FILIP,13
2011,MALE,WHITE NON HISPANIC,FINN,23
2011,MALE,WHITE NON HISPANIC,FRANCESCO,19
2011,MALE,WHITE NON HISPANIC,FRANK,29
2011,MALE,WHITE NON HISPANIC,GABRIEL,96
2011,MALE,WHITE NON HISPANIC,GAVIN,53
2011,MALE,WHITE NON HISPANIC,GAVRIEL,15
2011,MALE,WHITE NON HISPANIC,GEORGE,66
2011,MALE,WHITE NON HISPANIC,GIOVANNI,35
2011,MALE,WHITE NON HISPANIC,GRAHAM,21
2011,MALE,WHITE NON HISPANIC,GRANT,14
2011,MALE,WHITE NON HISPANIC,GRAYSON,19
2011,MALE,WHITE NON HISPANIC,GREGORY,16
2011,MALE,WHITE NON HISPANIC,GREYSON,11
2011,MALE,WHITE NON HISPANIC,GRIFFIN,21
2011,MALE,WHITE NON HISPANIC,HARRISON,40
2011,MALE,WHITE NON HISPANIC,HARRY,16
2011,MALE,WHITE NON HISPANIC,HENRY,149
2011,MALE,WHITE NON HISPANIC,HERSH,14
2011,MALE,WHITE NON HISPANIC,HERSHEL,24
2011,MALE,WHITE NON HISPANIC,HERSHY,21
2011,MALE,WHITE NON HISPANIC,HUDSON,53
2011,MALE,WHITE NON HISPANIC,HUGO,11
2011,MALE,WHITE NON HISPANIC,HUNTER,29
2011,MALE,WHITE NON HISPANIC,IAN,28
2011,MALE,WHITE NON HISPANIC,ILAN,17
2011,MALE,WHITE NON HISPANIC,ISAAC,92
2011,MALE,WHITE NON HISPANIC,ISAIAH,16
2011,MALE,WHITE NON HISPANIC,ISRAEL,28
2011,MALE,WHITE NON HISPANIC,IVAN,13
2011,MALE,WHITE NON HISPANIC,JACK,183
2011,MALE,WHITE NON HISPANIC,JACKSON,77
2011,MALE,WHITE NON HISPANIC,JACOB,265
2011,MALE,WHITE NON HISPANIC,JAKE,77
2011,MALE,WHITE NON HISPANIC,JAMES,172
2011,MALE,WHITE NON HISPANIC,JASON,35
2011,MALE,WHITE NON HISPANIC,JASPER,20
2011,MALE,WHITE NON HISPANIC,JAYDEN,39
2011,MALE,WHITE NON HISPANIC,JESSE,12
2011,MALE,WHITE NON HISPANIC,JOEL,30
2011,MALE,WHITE NON HISPANIC,JOHN,166
2011,MALE,WHITE NON HISPANIC,JONAH,52
2011,MALE,WHITE NON HISPANIC,JONATHAN,71
2011,MALE,WHITE NON HISPANIC,JORDAN,32
2011,MALE,WHITE NON HISPANIC,JOSEPH,281
2011,MALE,WHITE NON HISPANIC,JOSHUA,89
2011,MALE,WHITE NON HISPANIC,JUDAH,34
2011,MALE,WHITE NON HISPANIC,JUDE,13
2011,MALE,WHITE NON HISPANIC,JULIAN,79
2011,MALE,WHITE NON HISPANIC,JUSTIN,46
2011,MALE,WHITE NON HISPANIC,KACPER,11
2011,MALE,WHITE NON HISPANIC,KAI,15
2011,MALE,WHITE NON HISPANIC,KENNETH,10
2011,MALE,WHITE NON HISPANIC,KEVIN,29
2011,MALE,WHITE NON HISPANIC,KIERAN,13
2011,MALE,WHITE NON HISPANIC,KYLE,24
2011,MALE,WHITE NON HISPANIC,LANDON,13
2011,MALE,WHITE NON HISPANIC,LAZER,20
2011,MALE,WHITE NON HISPANIC,LEO,85
2011,MALE,WHITE NON HISPANIC,LEON,20
2011,MALE,WHITE NON HISPANIC,LEONARDO,29
2011,MALE,WHITE NON HISPANIC,LEV,10
2011,MALE,WHITE NON HISPANIC,LEVI,40
2011,MALE,WHITE NON HISPANIC,LIAM,131
2011,MALE,WHITE NON HISPANIC,LIPA,19
2011,MALE,WHITE NON HISPANIC,LOGAN,67
2011,MALE,WHITE NON HISPANIC,LORENZO,22
2011,MALE,WHITE NON HISPANIC,LOUIS,23
2011,MALE,WHITE NON HISPANIC,LUCA,71
2011,MALE,WHITE NON HISPANIC,LUCAS,128
2011,MALE,WHITE NON HISPANIC,LUKA,21
2011,MALE,WHITE NON HISPANIC,LUKAS,16
2011,MALE,WHITE NON HISPANIC,LUKE,101
2011,MALE,WHITE NON HISPANIC,MAKSIM,11
2011,MALE,WHITE NON HISPANIC,MARC,16
2011,MALE,WHITE NON HISPANIC,MARCO,16
2011,MALE,WHITE NON HISPANIC,MARCUS,14
2011,MALE,WHITE NON HISPANIC,MARK,70
2011,MALE,WHITE NON HISPANIC,MARTIN,21
2011,MALE,WHITE NON HISPANIC,MASON,75
2011,MALE,WHITE NON HISPANIC,MATEO,17
2011,MALE,WHITE NON HISPANIC,MATTEO,30
2011,MALE,WHITE NON HISPANIC,MATTHEW,189
2011,MALE,WHITE NON HISPANIC,MAX,95
2011,MALE,WHITE NON HISPANIC,MAXIM,27
2011,MALE,WHITE NON HISPANIC,MAXIMILIAN,29
2011,MALE,WHITE NON HISPANIC,MAXIMUS,14
2011,MALE,WHITE NON HISPANIC,MAXWELL,38
2011,MALE,WHITE NON HISPANIC,MAYER,24
2011,MALE,WHITE NON HISPANIC,MEILECH,11
2011,MALE,WHITE NON HISPANIC,MEIR,47
2011,MALE,WHITE NON HISPANIC,MENACHEM,103
2011,MALE,WHITE NON HISPANIC,MENASHE,11
2011,MALE,WHITE NON HISPANIC,MENDEL,36
2011,MALE,WHITE NON HISPANIC,MENDY,11
2011,MALE,WHITE NON HISPANIC,MICAH,12
2011,MALE,WHITE NON HISPANIC,MICHAEL,292
2011,MALE,WHITE NON HISPANIC,MILES,46
2011,MALE,WHITE NON HISPANIC,MILO,20
2011,MALE,WHITE NON HISPANIC,MOHAMED,38
2011,MALE,WHITE NON HISPANIC,MOHAMMED,10
2011,MALE,WHITE NON HISPANIC,MOISHE,18
2011,MALE,WHITE NON HISPANIC,MORDECHAI,76
2011,MALE,WHITE NON HISPANIC,MORRIS,11
2011,MALE,WHITE NON HISPANIC,MOSES,31
2011,MALE,WHITE NON HISPANIC,MOSHE,224
2011,MALE,WHITE NON HISPANIC,NAFTALI,18
2011,MALE,WHITE NON HISPANIC,NAFTULI,18
2011,MALE,WHITE NON HISPANIC,NATHAN,71
2011,MALE,WHITE NON HISPANIC,NATHANIEL,46
2011,MALE,WHITE NON HISPANIC,NICHOLAS,153
2011,MALE,WHITE NON HISPANIC,NICO,13
2011,MALE,WHITE NON HISPANIC,NICOLAS,28
2011,MALE,WHITE NON HISPANIC,NIKOLAS,10
2011,MALE,WHITE NON HISPANIC,NOAH,99
2011,MALE,WHITE NON HISPANIC,NOAM,11
2011,MALE,WHITE NON HISPANIC,NOLAN,11
2011,MALE,WHITE NON HISPANIC,NOSSON,10
2011,MALE,WHITE NON HISPANIC,OLIVER,100
2011,MALE,WHITE NON HISPANIC,OMAR,33
2011,MALE,WHITE NON HISPANIC,OSCAR,30
2011,MALE,WHITE NON HISPANIC,OWEN,65
2011,MALE,WHITE NON HISPANIC,PARKER,16
2011,MALE,WHITE NON HISPANIC,PATRICK,56
2011,MALE,WHITE NON HISPANIC,PAUL,26
2011,MALE,WHITE NON HISPANIC,PETER,52
2011,MALE,WHITE NON HISPANIC,PHILIP,26
2011,MALE,WHITE NON HISPANIC,PINCHAS,15
2011,MALE,WHITE NON HISPANIC,PINCHUS,13
2011,MALE,WHITE NON HISPANIC,QUINN,13
2011,MALE,WHITE NON HISPANIC,RAFAEL,27
2011,MALE,WHITE NON HISPANIC,RAPHAEL,21
2011,MALE,WHITE NON HISPANIC,RAYAN,16
2011,MALE,WHITE NON HISPANIC,REED,10
2011,MALE,WHITE NON HISPANIC,REID,13
2011,MALE,WHITE NON HISPANIC,RICHARD,26
2011,MALE,WHITE NON HISPANIC,RILEY,14
2011,MALE,WHITE NON HISPANIC,ROBERT,69
2011,MALE,WHITE NON HISPANIC,ROCCO,19
2011,MALE,WHITE NON HISPANIC,ROMAN,12
2011,MALE,WHITE NON HISPANIC,ROWAN,12
2011,MALE,WHITE NON HISPANIC,RYAN,126
2011,MALE,WHITE NON HISPANIC,RYDER,16
2011,MALE,WHITE NON HISPANIC,SALVATORE,36
2011,MALE,WHITE NON HISPANIC,SAM,35
2011,MALE,WHITE NON HISPANIC,SAMIR,10
2011,MALE,WHITE NON HISPANIC,SAMUEL,181
2011,MALE,WHITE NON HISPANIC,SANTINO,11
2011,MALE,WHITE NON HISPANIC,SEAN,36
2011,MALE,WHITE NON HISPANIC,SEBASTIAN,71
2011,MALE,WHITE NON HISPANIC,SHALOM,11
2011,MALE,WHITE NON HISPANIC,SHANE,21
2011,MALE,WHITE NON HISPANIC,SHAUL,10
2011,MALE,WHITE NON HISPANIC,SHAYA,26
2011,MALE,WHITE NON HISPANIC,SHEA,16
2011,MALE,WHITE NON HISPANIC,SHIA,30
2011,MALE,WHITE NON HISPANIC,SHIMON,94
2011,MALE,WHITE NON HISPANIC,SHLOIME,15
2011,MALE,WHITE NON HISPANIC,SHLOIMY,13
2011,MALE,WHITE NON HISPANIC,SHLOME,17
2011,MALE,WHITE NON HISPANIC,SHLOMO,61
2011,MALE,WHITE NON HISPANIC,SHMIEL,17
2011,MALE,WHITE NON HISPANIC,SHMUEL,44
2011,MALE,WHITE NON HISPANIC,SHNEUR,11
2011,MALE,WHITE NON HISPANIC,SHOLOM,21
2011,MALE,WHITE NON HISPANIC,SHULEM,42
2011,MALE,WHITE NON HISPANIC,SIDNEY,10
2011,MALE,WHITE NON HISPANIC,SILAS,10
2011,MALE,WHITE NON HISPANIC,SIMCHA,32
2011,MALE,WHITE NON HISPANIC,SIMON,47
2011,MALE,WHITE NON HISPANIC,SOLOMON,48
2011,MALE,WHITE NON HISPANIC,SPENCER,15
2011,MALE,WHITE NON HISPANIC,STEPHEN,10
2011,MALE,WHITE NON HISPANIC,STEVEN,32
2011,MALE,WHITE NON HISPANIC,THEODORE,53
2011,MALE,WHITE NON HISPANIC,THOMAS,121
2011,MALE,WHITE NON HISPANIC,TIMOTHY,24
2011,MALE,WHITE NON HISPANIC,TRISTAN,24
2011,MALE,WHITE NON HISPANIC,TYLER,61
2011,MALE,WHITE NON HISPANIC,TZVI,41
2011,MALE,WHITE NON HISPANIC,USHER,29
2011,MALE,WHITE NON HISPANIC,VICTOR,34
2011,MALE,WHITE NON HISPANIC,VINCENT,64
2011,MALE,WHITE NON HISPANIC,VINCENZO,13
2011,MALE,WHITE NON HISPANIC,WESLEY,10
2011,MALE,WHITE NON HISPANIC,WILLIAM,170
2011,MALE,WHITE NON HISPANIC,WYATT,25
2011,MALE,WHITE NON HISPANIC,XAVIER,18
2011,MALE,WHITE NON HISPANIC,YAAKOV,45
2011,MALE,WHITE NON HISPANIC,YAKOV,60
2011,MALE,WHITE NON HISPANIC,YASEEN,11
2011,MALE,WHITE NON HISPANIC,YECHEZKEL,11
2011,MALE,WHITE NON HISPANIC,YECHIEL,27
2011,MALE,WHITE NON HISPANIC,YEHOSHUA,22
2011,MALE,WHITE NON HISPANIC,YEHUDA,74
2011,MALE,WHITE NON HISPANIC,YEHUDAH,10
2011,MALE,WHITE NON HISPANIC,YIDA,13
2011,MALE,WHITE NON HISPANIC,YIDEL,11
2011,MALE,WHITE NON HISPANIC,YISRAEL,14
2011,MALE,WHITE NON HISPANIC,YISROEL,75
2011,MALE,WHITE NON HISPANIC,YITZCHAK,17
2011,MALE,WHITE NON HISPANIC,YITZCHOK,56
2011,MALE,WHITE NON HISPANIC,YOEL,20
2011,MALE,WHITE NON HISPANIC,YONAH,10
2011,MALE,WHITE NON HISPANIC,YOSEF,102
2011,MALE,WHITE NON HISPANIC,YOUSEF,12
2011,MALE,WHITE NON HISPANIC,YOUSSEF,11
2011,MALE,WHITE NON HISPANIC,ZACHARY,86
2011,MALE,WHITE NON HISPANIC,ZALMEN,14
2011,MALE,WHITE NON HISPANIC,ZEV,47
